"OBJECTID.x","ACRES","RANK","TRTCODE","PROGRAM","ID","BLOCKNAME","DOSAGE","LIFESTAGES","PPA","NOTES","STATE","YEAR.x","TREATMENT_","TREAT_ACRE","NLCD_ACRES","PROJECT.x","DATE_TREAT","ACRES_TREA","SECOND_DAT","SECOND_ACR","ARCHIVETRE","DISTANCE","ARCHIVE_DA","OBJECTID.y","PRIORITY_I","RECOMMEND","YEAR.y","PROJECT.y"
"4760","256","0","1","STS","OH_091-003","Hallsville MD","6g","N/A","OH_091","Ros Co, 90% treat. Wooded, some homes","OH","2013","MD",250,"165",NA,NA,NA,NA,NA,1.03725757426783,"96975",NA,"5262",0,"Do Nothing","2012","MONIT1"
"4761","9455","0","1","STS","OH_098-002","Laurelville MD","6g","N/A","OH_098","Hoc Ros Co, 95% treat. Wooded, some homes","OH","2013","MD",8950,"5753",NA,NA,NA,NA,NA,38.2612579706014,"90109",NA,"1240",1.64,"Do Nothing","2012","ACTION"
"4762","3774","0","6","STS","OH_101-003","Rockbridge NPVx2","5x10^11","N/A","OH_101","Hoc Co, 100% treat. 2 Apps. Clear Creek Metro NP","OH","2013","NPV-MD",3774,"2876",NA,NA,NA,NA,NA,15.2726418677712,"70600",NA,NA,NA,NA,NA,NA
"4763","42361","0","1","STS","OH_101-001","Rockbridge MD","15g","N/A","OH_101","Fai Hoc Co, 95% trt. ClrCrk NP, Rockbrdge, Hocking","OH","2013","MD",40200,"27615",NA,NA,NA,NA,NA,171.424285896953,"73071",NA,NA,NA,NA,NA,NA
"4764","819","0","1","STS","OH_105-002","Mulga MD","6g","N/A","OH_105","Vin Co, 95% treat. Wooded","OH","2013","MD",780,"578",NA,NA,NA,NA,NA,3.31316794433898,"98479",NA,"1162",1.67,"Do Nothing","2012","MONIT1"
"4765","4591","0","1","STS","OH_107-002","Union Furnace MD","15g","N/A","OH_107","Ath Hoc Co, 95% trt. Zaleski SF, Wayne NF","OH","2013","MD",4400,"3052",NA,NA,NA,NA,NA,18.5804548152695,"79899",NA,"1234",3.19,"Delimit","2012","ACTION"
"4766","70","0","4","STS","OH_510-001","Marion West Mimic","1oz","N/A","OH_510","Mar Co, 90% treat. Lincoln Park, Mimic, 6oz","OH","2013","Dim",65,"46",NA,NA,NA,NA,NA,0.281434742856087,"34496",NA,"5260",1.68,"Independent Action","2012","ACTION"
"4767","480","0","2","STS","WI_123-001","Richland2","24BIUx1","2-10","WI_123",NA,"WI","2013","Btk",400,"253",NA,NA,NA,NA,NA,1.94196455491471,"-18690",NA,"4328",2.08,"Do Nothing","2012","ACTION"
"4768","145","0","2","STS","WI_541-001","Richland4","24BIUx1","2-10","WI_541",NA,"WI","2013","Btk",140,"56",NA,NA,NA,NA,NA,0.587368721708639,"-25938",NA,"4851",0,"Independent Action","2012","MONIT1"
"4769","234","0","2","STS","WI_542-001","Clark2","24BIUx1","11-100","WI_542",NA,"WI","2013","Btk",225,"177",NA,NA,NA,NA,NA,0.948201762465815,"-47678",NA,"990",1.89,"Independent Action","2012","ACTION"
"4770","576","0","6","STS","WI_543-001","EauClaire7","5x10^11","N/A","WI_543",NA,"WI","2013","NPV-MD",575,"450",NA,NA,NA,NA,NA,2.32947203715769,"-40971",NA,"837",0,"Independent Action","2012","ACTION"
"4771","12952","0","1","STS","WI_546-001","Douglas2","6g","N/A","WI_546",NA,"WI","2013","MD",12250,"10916",NA,NA,NA,NA,NA,52.4145230455992,"-3141",NA,"4780",0,"Independent Action","2012","MONIT1"
"4772","199","0","2","STS","WI_548-001","Richland5","24BIUx1","1","WI_548",NA,"WI","2013","Btk",175,"136",NA,NA,NA,NA,NA,0.806619486309165,"-31954",NA,NA,NA,NA,NA,NA
"4773","106","0","2","STS","WI_549-001","EauClaire5","24BIUx2","1","WI_549",NA,"WI","2013","Btk",105,"91",NA,NA,NA,NA,NA,0.427366288861577,"-34828",NA,"983",0,"Independent Action","2012","ACTION"
"4774","133","0","3","STS","WI_087-002","EauClaire6","5x10^11","2-10","WI_087",NA,"WI","2013","NPV",144,"112",NA,NA,NA,NA,NA,0.539947923085442,"-47185",NA,NA,NA,NA,NA,NA
"4775","5615","0","1","STS","MN_013-001","Shell Lake","15g","0","MN_013",NA,"MN","2013","MD",5400,"4889",NA,NA,NA,NA,NA,22.7219640138645,"95325",NA,"978",2.76,"Delimit","2012","STATE"
"4776","564","0","1","STS","MN_014-001","Eagles Nest","15g","0","MN_014",NA,"MN","2013","MD",450,"384",NA,NA,NA,NA,NA,2.2828026812407,"71306",NA,"4881",2.58,"Delimit","2012","ACTION"
"4777","50694","0","1","STS","MN_011-001","Whiteface","6g","N/A","MN_011","Nee Elephant","MN","2013","MD",43100,"38532",NA,NA,NA,NA,NA,205.134949100553,"52772",NA,"842",0,"Post Treatment Delimit","2012","ACTION"
"4778","57","0","2","Suppression","OH_511-001","Lake of the Woods BTK","24BIUx2","> 100","OH_511","Del Co, 100% treat","OH","2013","Btk",57,"44",NA,NA,NA,NA,NA,0.231570172855165,"35073",NA,"5261",0.12,"Independent Action","2012","ACTION"
"4779","4816","0","1","STS","MN_012-001","French River","6g","N/A","MN_012",NA,"MN","2013","MD",4500,"3936",NA,NA,NA,NA,NA,19.4932875266317,"21095",NA,NA,NA,NA,NA,NA
"4780","157","0","2","STS","WI_147-003","Iowa3","24BIUx2","1","WI_147",NA,"WI","2013","Btk",157,"83",NA,NA,NA,NA,NA,0.635593932313191,"-21210",NA,"4779",0,"Do Nothing","2012","ACTION"
"4781","335","0","2","STS","WI_024-001","Dunn2","24BIUx2","2-10","WI_024",NA,"WI","2013","Btk",330,"235",NA,NA,NA,NA,NA,1.35427570819619,"25097",NA,"4812",0,"Do Nothing","2012","ACTION"
"4782","268","0","2","STS","WI_155-002","Green1","24BIUx1","2-10","WI_155",NA,"WI","2013","Btk",250,"91",NA,NA,NA,NA,NA,1.08495397557202,"-37024",NA,"4323",2.24,"Do Nothing","2012","STATE"
"4783","251","0","2","STS","WI_129-004","Iowa4","24BIUx2","1","WI_129",NA,"WI","2013","Btk",100,"24",NA,NA,NA,NA,NA,1.016827905113,"3913",NA,NA,NA,NA,NA,NA
"4784","318","0","2","STS","WI_143-003","Iowa5","24BIUx2","2-10","WI_143",NA,"WI","2013","Btk",240,"49",NA,NA,NA,NA,NA,1.28823805372623,"-1213",NA,"4782",1.73,"Do Nothing","2012","ACTION"
"4785","578","0","2","STS","WI_143-001","Lafayette2","24BIUx2","2-10","WI_143",NA,"WI","2013","Btk",400,"75",NA,NA,NA,NA,NA,2.33971722963741,"769",NA,"4782",1.73,"Do Nothing","2012","ACTION"
"4786","188","0","2","STS","WI_143-002","Lafayette3","24BIUx2","1","WI_143",NA,"WI","2013","Btk",150,"24",NA,NA,NA,NA,NA,0.758968052716398,"1628",NA,"4782",1.73,"Do Nothing","2012","ACTION"
"4787","144","0","2","STS","WI_129-003","Lafayette5","24BIUx1","0","WI_129",NA,"WI","2013","Btk",100,"8",NA,NA,NA,NA,NA,0.581502435155962,"10350",NA,NA,NA,NA,NA,NA
"4788","74","0","2","STS","WI_129-005","Lafayette1","24BIUx2","0","WI_129",NA,"WI","2013","Btk",60,"9",NA,NA,NA,NA,NA,0.300887411423231,"7901",NA,NA,NA,NA,NA,NA
"4789","494","0","2","STS","WI_159-001","Rock2","24BIUx1","11-100","WI_159",NA,"WI","2013","Btk",300,"111",NA,NA,NA,NA,NA,2.00060366729608,"-30501",NA,"5099",1.96,"Do Nothing","2012","ACTION"
"4790","445","0","2","STS","WI_122-001","Richland1","24BIUx1","0","WI_122",NA,"WI","2013","Btk",400,"302",NA,NA,NA,NA,NA,1.80150032482471,"-11511",NA,"4990",4.7,"Treat","2012","ACTION"
"4791","434","0","2","STS","WI_140-001","Richland3","24BIUx1","1","WI_140",NA,"WI","2013","Btk",425,"317",NA,NA,NA,NA,NA,1.75763894024676,"-24909",NA,"4784",2.02,"Do Nothing","2012","ACTION"
"4792","451","0","2","STS","WI_106-001","Vernon1","24BIUx1","0","WI_106",NA,"WI","2013","Btk",300,"201",NA,NA,NA,NA,NA,1.82371206715759,"-26379",NA,"5103",1.54,"Do Nothing","2012","ACTION"
"4793","379","0","2","STS","WI_525-001","LaCrosse1","24BIUx2","1","WI_525",NA,"WI","2013","Btk",320,"215",NA,NA,NA,NA,NA,1.53432867170885,"-13604",NA,"4331",0,"Independent Action","2012","ACTION"
"4794","3855","0","2","STS","WI_055-001","Trempealeau3","24BIUx1","0","WI_055",NA,"WI","2013","Btk",3300,"2105",NA,NA,NA,NA,NA,15.5990961167604,"-24502",NA,"971",1.87,"Do Nothing","2012","ACTION"
"4795","578","0","2","STS","WI_168-001","Bayfield1","24BIUx2","2-10","WI_168",NA,"WI","2013","Btk",550,"470",NA,NA,NA,NA,NA,2.33867385680821,"-3372",NA,"5102",3.14,"Delimit","2012","ACTION"
"4796","901","0","2","Eradication","WI_016-001","Polk1","24BIUx2","0","WI_016",NA,"WI","2013","Btk",800,"503",NA,NA,NA,NA,NA,3.64690003067584,"96710",NA,"4844",2.42,"Delimit","2012","ACTION"
"4797","759","0","2","STS","WI_118-001","Grant3","24BIUx2","2-10","WI_118",NA,"WI","2013","Btk",600,"336",NA,NA,NA,NA,NA,3.07298753959124,"-1205",NA,"886",0.36,"Do Nothing","2012","MONIT1"
"4798","14035","0","1","STS","WI_130-001","Taylor2","6g","N/A","WI_130",NA,"WI","2013","MD",13500,"10927",NA,NA,NA,NA,NA,56.7998119346966,"-35382",NA,NA,NA,NA,NA,NA
"4799","2081","0","1","STS","OH_084-002","Delaware MD","15g","N/A","OH_084","Del Co, 50% treat. Farms, woods, homes","OH","2013","MD",1050,"459",NA,NA,NA,NA,NA,8.4213002057975,"46036",NA,"1163",1.54,"Do Nothing","2012","ACTION"
"4800","4397","0","1","STS","OH_091-001","Kingston MD","6g","N/A","OH_091","Ros Co, 90% treat. Woods, Grt Seal SP, Ross Lk WA","OH","2013","MD",3950,"2987",NA,NA,NA,NA,NA,17.7954221062753,"102291",NA,"5262",0,"Do Nothing","2012","MONIT1"
"4801","94","0","1","STS","OH_035-002","Van Wert MD","15g","N/A","OH_035","Van W Co, 80% treat. Farms, wood lots, homes","OH","2013","MD",80,"20",NA,NA,NA,NA,NA,0.379899715683639,"29138",NA,"1164",3.42,"Treat","2012","ACTION"
"4802","968","0","2","STS","WI_071-001","Jackson3","24BIUx1","1","WI_071",NA,"WI","2013","Btk",800,"584",NA,NA,NA,NA,NA,3.91937398835015,"-31967",NA,"960",0,"Do Nothing","2012","ACTION"
"4803","1060","0","2","STS","WI_073-001","Jackson5","24BIUx1","1","WI_073",NA,"WI","2013","Btk",900,"687",NA,NA,NA,NA,NA,4.29123298778501,"-30235",NA,"5061",0,"Do Nothing","2012","MONIT1"
"4804","3718","0","1","STS","WI_067-001","LaCrosse2","6g","0","WI_067",NA,"WI","2013","MD",3600,"2584",NA,NA,NA,NA,NA,15.0474304756642,"-9449",NA,NA,NA,NA,NA,NA
"4805","358","0","5","STS","OH_097-002","Ratcliffburg BTK","24BIUx1","N/A","OH_097","Ros Vin Co, 100% treat. Wooded. Tar Hollow SF","OH","2013","Btk-MD",358,"281",NA,NA,NA,NA,NA,1.44943478841741,"102240",NA,"4492",1.33,"Do Nothing","2012","ACTION"
"4806","13443","0","1","STS","WI_529-001","Jackson7","6g","0","WI_529",NA,"WI","2013","MD",11500,"7952",NA,NA,NA,NA,NA,54.4017774422543,"-23356",NA,"4961",0,"Independent Action","2012","ACTION"
"4807","630","0","2","STS","WI_059-001","EauClaire4","24BIUx2","0","WI_059",NA,"WI","2013","Btk",300,"94",NA,NA,NA,NA,NA,2.54923663865038,"-24147",NA,NA,NA,NA,NA,NA
"4808","17724","0","1","STS","WI_087-001","EauClaire1","6g","2-10","WI_087",NA,"WI","2013","MD",17200,"14216",NA,NA,NA,NA,NA,71.7218471713576,"-43450",NA,NA,NA,NA,NA,NA
"4809","795","0","5","STS","WI_130-002","Taylor1","24BIUx1","1","WI_130",NA,"WI","2013","Btk-MD",750,"638",NA,NA,NA,NA,NA,3.21765104482496,"-33629",NA,NA,NA,NA,NA,NA
"4810","12656","0","1","STS","WI_107-001","Clark3","15g","N/A","WI_107",NA,"WI","2013","MD",11400,"8857",NA,NA,NA,NA,NA,51.217696848389,"-58428",NA,NA,NA,NA,NA,NA
"4811","402","0","2","STS","WI_044-001","Trempealeau1","24BIUx2","1","WI_044",NA,"WI","2013","Btk",275,"154",NA,NA,NA,NA,NA,1.62618710983652,"-13160",NA,"4324",4.2,"Treat","2012","ACTION"
"4812","771","0","2","STS","WI_509-001","Trempealeau5","24BIUx2","1","WI_531",NA,"WI","2013","Btk",600,"473",NA,NA,NA,NA,NA,3.12057418292306,"-17780",NA,"4999",1.88,"Independent Action","2012","STATE"
"4813","31975","0","1","STS","VA_043-002","Garden Mountain","6g","N/A","VA_043",NA,"VA","2013","MD",29000,"14688",NA,NA,NA,NA,NA,129.397509322108,"-21225",NA,NA,NA,NA,NA,NA
"4814","431","0","2","STS","WI_036-001","Barron1","24BIUx2","0","WI_036",NA,"WI","2013","Btk",400,"281",NA,NA,NA,NA,NA,1.74393022961932,"28606",NA,NA,NA,NA,NA,NA
"4815","5036","0","1","STS","WI_018-001","Douglas3","6g","0","WI_018",NA,"WI","2013","MD",4600,"3496",NA,NA,NA,NA,NA,20.3765435566002,"39730",NA,"969",1.98,"Do Nothing","2012","ACTION"
"4816","545","0","2","STS","WI_278-001","Douglas5","24BIUx1","2-10","WI_278",NA,"WI","2013","Btk",540,"471",NA,NA,NA,NA,NA,2.20657795001116,"2550",NA,"1149",0,"Do Nothing","2012","ACTION"
"4817","598","0","2","STS","NC_013-002","Satterwhite Btk","24BIUx2","11-100","NC_013",NA,"NC","2013","Btk",478,"353",NA,NA,NA,NA,NA,2.41817798605522,"21283",NA,"1207",3.3,"Treat","2012","STATE"
"4818","1094","0","2","STS","WI_515-001","Jackson1","24BIUx1","N/A","WI_515",NA,"WI","2013","Btk",1050,NA,NA,NA,NA,NA,NA,4.42884020997417,"-33177",NA,NA,NA,NA,NA,NA
"4819","1723","0","2","STS","WI_230-001","Jackson6","24BIUx1","N/A","WI_230",NA,"WI","2013","Btk",1500,"1151",NA,NA,NA,NA,NA,6.9734847731526,"-26332",NA,"4771",0,"Do Nothing","2012","MONIT1"
"4845","2062",NA,"1","STS",NA,"IL_La Salle_1","6g","N/A",NA,NA,"IL","2014","MD",2062,"1909.479177",NA,NA,NA,NA,NA,8.34496204306055,"76031",NA,NA,NA,NA,NA,NA
"4846","3785",NA,"1","STS",NA,"IL_Freeport East_1","6g","N/A",NA,NA,"IL","2014","MD",1900,"1300.340641",NA,NA,NA,NA,NA,15.3156595227241,"13611",NA,NA,NA,NA,NA,NA
"4847","3557",NA,"1","STS",NA,"IL_Caledonia_1","6g","N/A",NA,NA,"IL","2014","MD",2100,"1819.854194",NA,NA,NA,NA,NA,14.3948524746756,"-23294",NA,NA,NA,NA,NA,NA
"4848","124",NA,"1","Research",NA,"Study Plot 2","6g","N/A",NA,"SA1","VA","2014","MD",124,NA,NA,NA,NA,NA,NA,0.503788091452491,"-152300",NA,NA,NA,NA,NA,NA
"4849","125",NA,"1","Research",NA,"Study Plot 1","6g","N/A",NA,"GHA3","VA","2014","MD",125,NA,NA,NA,NA,NA,NA,0.503887201030717,"-150545",NA,NA,NA,NA,NA,NA
"4850","29",NA,"5","Eradication",NA,"IN_Lafayette West_2","25BIUx2","> 100",NA,NA,"IN","2014","Btk-MD",29,NA,NA,NA,NA,NA,NA,0.118151280647123,"124914",NA,NA,NA,NA,NA,NA
"4851","864",NA,"2","STS",NA,"Barron1","24BIUx2","11-100",NA,NA,"WI","2014","Btk",750,"516.622423",NA,NA,NA,NA,NA,3.49568755454952,"36600",NA,NA,NA,NA,NA,NA
"4852","11674",NA,"1","STS",NA,"OH_Franklin_AB_MD","6g","N/A",NA,"Delaware","OH","2014","MD",10000,"10090.038465",NA,NA,NA,NA,NA,47.2414521309638,"49365",NA,NA,NA,NA,NA,NA
"4853","956",NA,"1","STS",NA,"Sawyer11","6g","0",NA,NA,"WI","2014","MD",400,"343.821897",NA,NA,NA,NA,NA,3.86799756238874,"35569",NA,NA,NA,NA,NA,NA
"4854","4971",NA,"1","STS",NA,"Sawyer10","6g","0",NA,NA,"WI","2014","MD",4700,"4570.429369",NA,NA,NA,NA,NA,20.115806730283,"26234",NA,NA,NA,NA,NA,NA
"4855","26858",NA,"1","STS",NA,"Rusk10","6g","0",NA,NA,"WI","2014","MD",25200,"23953.666806",NA,NA,NA,NA,NA,108.690028756866,"26957",NA,NA,NA,NA,NA,NA
"4856","7640",NA,"1","STS",NA,"OH_Franklin_C_MD","6g","N/A",NA,"Franklin","OH","2014","MD",7640,"7135.527533",NA,NA,NA,NA,NA,30.9169159117079,"50857",NA,NA,NA,NA,NA,NA
"4857","4094",NA,"1","STS",NA,"OH_Franklin_D_MD","15g","> 100",NA,"Franklin","OH","2014","MD",4000,"4029.788340",NA,NA,NA,NA,NA,16.5670766418732,"52225",NA,NA,NA,NA,NA,NA
"4858","20787",NA,"1","STS",NA,"OH_Franklin_E_MD","6g","N/A",NA,"Franklin","OH","2014","MD",19500,"20303.728272",NA,NA,NA,NA,NA,84.1226947490638,"54980",NA,NA,NA,NA,NA,NA
"4859","462",NA,"3","STS",NA,"EauClaire9","5x10^11","1",NA,NA,"WI","2014","NPV",420,"348.492182",NA,NA,NA,NA,NA,1.86955416383687,"-27682",NA,NA,NA,NA,NA,NA
"4860","5338",NA,"1","STS",NA,"IL_Romeoville_1","15g","N/A",NA,NA,"IL","2014","MD",5338,NA,NA,NA,NA,NA,NA,21.6014083901608,"-4386",NA,NA,NA,NA,NA,NA
"4861","1584",NA,"1","STS",NA,"IL_Aurora South_1","6g","N/A",NA,NA,"IL","2014","MD",1500,"1458.907920",NA,NA,NA,NA,NA,6.40831924420245,"5803",NA,NA,NA,NA,NA,NA
"4862","522",NA,"3","STS",NA,"EauClaire10","5x10^11","1",NA,NA,"WI","2014","NPV",480,"360.279090",NA,NA,NA,NA,NA,2.11446554026265,"-26356",NA,NA,NA,NA,NA,NA
"4863","260",NA,"1","STS",NA,"IL_Joliet_1","15g","N/A",NA,"test4","IL","2014","MD",260,"259.756776",NA,NA,NA,NA,NA,1.05175787509561,"13419",NA,NA,NA,NA,NA,NA
"4864","237",NA,"3","STS",NA,"EauClaire4","5x10^11","1",NA,NA,"WI","2014","NPV",220,"129.655993",NA,NA,NA,NA,NA,0.957157613459842,"-11253",NA,NA,NA,NA,NA,NA
"4865","971",NA,"1","STS",NA,"OH_Fairfield_B_MD","15g","N/A",NA,"Fairfield","OH","2014","MD",500,"494.160579",NA,NA,NA,NA,NA,3.93010455640776,"62464",NA,NA,NA,NA,NA,NA
"4866","37268",NA,"1","STS",NA,"OH_Dunkirk_MD","6g","N/A",NA,"Hancock, Hardin, Wyandot","OH","2014","MD",7500,"5623.467327",NA,NA,NA,NA,NA,150.815980091036,"50717",NA,NA,NA,NA,NA,NA
"4867","692",NA,"5","STS",NA,"OH_Corning_BTK","24BIUx1","N/A",NA,"Perry, Athens","OH","2014","Btk-MD",692,"687.866189",NA,NA,NA,NA,NA,2.80044147157964,"59726",NA,NA,NA,NA,NA,NA
"4868","211",NA,"2","STS",NA,"OH_Sycamore_BTK2","24BIUx2","N/A",NA,"Wyandot","OH","2014","Btk",130,"59.379331",NA,NA,NA,NA,NA,0.853236788161498,"18591",NA,NA,NA,NA,NA,NA
"4869","1377",NA,"2","STS",NA,"Lafayette2","24BIUx2","0",NA,NA,"WI","2014","Btk",850,"185.699408",NA,NA,NA,NA,NA,5.57153416030707,"11434",NA,NA,NA,NA,NA,NA
"4870","92",NA,"2","STS",NA,"Jackson2","24BIUx2","N/A",NA,NA,"WI","2014","Btk",70,"55.598625",NA,NA,NA,NA,NA,0.370317893833775,"-25473",NA,NA,NA,NA,NA,NA
"4871","861",NA,"2","STS",NA,"Jackson3","24BIUx1","N/A",NA,NA,"WI","2014","Btk",750,"630.266013",NA,NA,NA,NA,NA,3.4849857723094,"-32193",NA,NA,NA,NA,NA,NA
"4872","740",NA,"2","STS",NA,"Jackson4","24BIUx1","N/A",NA,NA,"WI","2014","Btk",640,"554.874277",NA,NA,NA,NA,NA,2.9945249714082,"-34276",NA,NA,NA,NA,NA,NA
"4873","61",NA,"2","STS",NA,"Jackson5","24BIUx2","N/A",NA,NA,"WI","2014","Btk",60,"51.595524",NA,NA,NA,NA,NA,0.245840083281769,"-33550",NA,NA,NA,NA,NA,NA
"4874","2",NA,"3","Suppression",NA,"Damasco_C_NPV2","5x10^12","> 100",NA,"Lucas","OH","2014","NPV",2,NA,NA,NA,NA,NA,NA,0.009134260129566,"-28887",NA,NA,NA,NA,NA,NA
"4875","100",NA,"3","Suppression",NA,"Damasco_B_NPV2","5x10^12","> 100",NA,"Lucas","OH","2014","NPV",100,NA,NA,NA,NA,NA,NA,0.402975666575067,"-29026",NA,NA,NA,NA,NA,NA
"4876","30",NA,"3","Suppression",NA,"Damasco_A_NPV2","5x10^12","> 100",NA,"Lucas, was multipart poly","OH","2014","NPV",30,NA,NA,NA,NA,NA,NA,0.120355276496029,"-29265",NA,NA,NA,NA,NA,NA
"4877","612",NA,"1","STS",NA,"OH_Mount Blanchard_MD","6g","N/A",NA,"Hancock","OH","2014","MD",250,"113.198801",NA,NA,NA,NA,NA,2.47695083464653,"35023",NA,NA,NA,NA,NA,NA
"4878","969",NA,"3","STS",NA,"OH_Glouster_NPV2","5x10^12","N/A",NA,"Athens","OH","2014","NPV",969,"971.641570",NA,NA,NA,NA,NA,3.92336926222754,"65740",NA,NA,NA,NA,NA,NA
"4879","1023",NA,"2","STS",NA,"IN_Valpo_1","25BIUx2","> 100",NA,NA,"IN","2014","Btk",1023,"1013.896526",NA,NA,NA,NA,NA,4.13941540741593,"5849",NA,NA,NA,NA,NA,NA
"4880","10137",NA,"1","STS",NA,"Iowa11","6g","0",NA,NA,"WI","2014","MD",5500,"2265.755166",NA,NA,NA,NA,NA,41.0214883625147,"3613",NA,NA,NA,NA,NA,NA
"4881","218",NA,"2","STS",NA,"OH_New_Carlisle_BTK2","24BIUx2","N/A",NA,"Clark","OH","2014","Btk",150,"45.146084",NA,NA,NA,NA,NA,0.884077188462747,"128971",NA,NA,NA,NA,NA,NA
"4820","11743",NA,"1","STS",NA,"MN_Duluth_2","15g","11-100",NA,"Hartley Park","MN","2014","MD",11500,"11290.301581",NA,NA,NA,NA,NA,47.5212569830039,"28525",NA,NA,NA,NA,NA,NA
"4821","32161",NA,"1","STS",NA,"OH_New Straitsville_MD","15g","N/A",NA,"Perry, Hocking, Athens","OH","2014","MD",31000,"30029.039757",NA,NA,NA,NA,NA,130.149870989898,"60544",NA,NA,NA,NA,NA,NA
"4822","825",NA,"5","STS",NA,"OH_New Straitsville_B_BTK","24BIUx1","N/A",NA,"Perry","OH","2014","Btk-MD",825,"826.640357",NA,NA,NA,NA,NA,3.33978478242345,"61993",NA,NA,NA,NA,NA,NA
"4823","793",NA,"2","STS",NA,"OH_Mineral_BTK2","24BIUx2","N/A",NA,"Vinton","OH","2014","Btk",793,"771.486520",NA,NA,NA,NA,NA,3.20915848479599,"86560",NA,NA,NA,NA,NA,NA
"4824","1211",NA,"1","STS",NA,"OH_Nevada_MD","6g","N/A",NA,"Wyandot","OH","2014","MD",500,"261.980721",NA,NA,NA,NA,NA,4.90270002607833,"34714",NA,NA,NA,NA,NA,NA
"4825","451",NA,"1","STS",NA,"OH_Monnett_1_MD","6g","N/A",NA,"Crawford","OH","2014","MD",325,"175.246866",NA,NA,NA,NA,NA,1.82469688267397,"28338",NA,NA,NA,NA,NA,NA
"4826","837",NA,"1","STS",NA,"OH_Monnett_2_MD","6g","N/A",NA,"Crawford","OH","2014","MD",575,"338.706823",NA,NA,NA,NA,NA,3.38767613530974,"25543",NA,NA,NA,NA,NA,NA
"4827","1237",NA,"1","STS",NA,"OH_Upper Sandusky_MD","6g","N/A",NA,"Wyandot","OH","2014","MD",1100,"1111.082922",NA,NA,NA,NA,NA,5.00671330414914,"37416",NA,NA,NA,NA,NA,NA
"4828","650",NA,"1","STS",NA,"OH_Carey_MD","6g","N/A",NA,"Wyandot","OH","2014","MD",325,"292.671162",NA,NA,NA,NA,NA,2.62950893910497,"33191",NA,NA,NA,NA,NA,NA
"4829","140",NA,"2","STS",NA,"Lafayette1","24BIUx2","> 100",NA,NA,"WI","2014","Btk",100,"9.785358",NA,NA,NA,NA,NA,0.567058306084593,"14722",NA,NA,NA,NA,NA,NA
"4830","715",NA,"5","STS",NA,"Grant1","24BIUx1","1",NA,NA,"WI","2014","Btk-MD",700,"501.944387",NA,NA,NA,NA,NA,2.89506888077423,"-4641",NA,NA,NA,NA,NA,NA
"4831","7859",NA,"1","STS",NA,"Grant10","15g","0",NA,NA,"WI","2014","MD",6500,"4645.376316",NA,NA,NA,NA,NA,31.8025385167713,"1999",NA,NA,NA,NA,NA,NA
"4832","29063",NA,"1","STS",NA,"Grant12","6g","0",NA,NA,"WI","2014","MD",22550,"13534.039692",NA,NA,NA,NA,NA,117.609458530978,"909",NA,NA,NA,NA,NA,NA
"4833","904",NA,"1","STS",NA,"OH_Marion East_MD","6g","N/A",NA,"Marion","OH","2014","MD",200,"182.141096",NA,NA,NA,NA,NA,3.65890607600682,"28722",NA,NA,NA,NA,NA,NA
"4834","140",NA,"2","STS",NA,"Lacrosse1","24BIUx2","2-10",NA,NA,"WI","2014","Btk",100,"43.589322",NA,NA,NA,NA,NA,0.566589226880941,"-8971",NA,NA,NA,NA,NA,NA
"4835","8091",NA,"1","STS",NA,"IL_Geneva_1","6g","N/A",NA,NA,"IL","2014","MD",5900,"5548.742775",NA,NA,NA,NA,NA,32.7450214483857,"-18126",NA,NA,NA,NA,NA,NA
"4836","5443",NA,"1","STS",NA,"IL_West Chicago_1","6g","N/A",NA,NA,"IL","2014","MD",5000,"4746.343419",NA,NA,NA,NA,NA,22.0269710742446,"-22722",NA,NA,NA,NA,NA,NA
"4837","3683",NA,"1","STS",NA,"IL_West Chicago_3","15g","N/A",NA,NA,"IL","2014","MD",3500,"3433.993475",NA,NA,NA,NA,NA,14.9054890733913,"-15223",NA,NA,NA,NA,NA,NA
"4838","2225",NA,"1","STS",NA,"Crawford1","6g","0",NA,NA,"WI","2014","MD",2000,"1563.210941",NA,NA,NA,NA,NA,9.0023825170406,"14347",NA,NA,NA,NA,NA,NA
"4839","2652",NA,"1","STS",NA,"Crawford2","6g","0",NA,NA,"WI","2014","MD",1600,"1077.278958",NA,NA,NA,NA,NA,10.7321553314118,"9999",NA,NA,NA,NA,NA,NA
"4840","53",NA,"4","Suppression",NA,"Nimisilla_Park_Dim","1oz","> 100",NA,"Stark","OH","2014","Dim",45,"52.485102",NA,NA,NA,NA,NA,0.21638278738326,"-89826",NA,NA,NA,NA,NA,NA
"4841","488",NA,"3","STS",NA,"EauClaire6","5x10^11","0",NA,NA,"WI","2014","NPV",440,"389.635164",NA,NA,NA,NA,NA,1.9764997452284,"-19511",NA,NA,NA,NA,NA,NA
"4842","660",NA,"3","STS",NA,"EauClaire7","5x10^11","11-100",NA,NA,"WI","2014","NPV",640,"601.799517",NA,NA,NA,NA,NA,2.66983425660622,"-32483",NA,NA,NA,NA,NA,NA
"4843","632",NA,"2","STS",NA,"Dunn3","24BIUx2","1",NA,NA,"WI","2014","Btk",590,"402.534045",NA,NA,NA,NA,NA,2.55740780462317,"30635",NA,NA,NA,NA,NA,NA
"4844","40748",NA,"1","STS",NA,"MN_Duluth_3","6g","11-100",NA,"Duluth","MN","2014","MD",37625,"39549.303513",NA,NA,NA,NA,NA,164.90289789757,"36573",NA,NA,NA,NA,NA,NA
